Car Name,Link,Year,KMage
Opel Astra F 16LZ2,https://auto.ru/cars/used/sale/opel/astra/1100269356-a63b0b4a/,1997,292000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1102810324-c58ea346/,2006,288850
Opel Omega B Рестайлинг,https://auto.ru/cars/used/sale/opel/omega/1103164819-6adf8efc/,2000,187187
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102239659-8e6ec828/,2011,280000
Opel Kadett E,https://auto.ru/cars/used/sale/opel/kadett/1076310719-46ebe2dd/,1987,150000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102558259-ba2fd3c1/,2011,162000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1102734709-4d6622be/,2003,186500
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1101740222-6d85792e/,2003,253000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102883955-3b82556f/,2008,142432
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1103110623-ec44b89a/,2013,152000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1102582913-fae849fb/,2007,190000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102753313-f4909899/,2011,270500
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1102417977-a31e07a1/,2007,120000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102175898-000eee0c/,2013,119000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1102811726-388d0062/,2012,179000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103419138-4cb60811/,2010,258700
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1093490606-88839afc/,2013,266000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1098839384-57530f37/,2011,153000
Opel Omega B,https://auto.ru/cars/used/sale/opel/omega/1103105627-b4d88a87/,1998,205100
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1102559854-cac93069/,2007,130000
Opel Kadett E,https://auto.ru/cars/used/sale/opel/kadett/1102687795-4ce09be6/,1986,200000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1101746550-db9d0352/,2002,242000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102835255-b2c1d2d5/,2010,182000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102677325-fc7b10f7/,2011,140997
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102728210-76783853/,2013,121000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1092778216-d1b88a5b/,2011,210000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103418840-b0c2753a/,2006,212000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1100925512-2a128d72/,2008,140000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103418765-30d0f986/,2008,155000
Opel Antara I,https://auto.ru/cars/used/sale/opel/antara/1101748905-ffde11fb/,2011,190000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1096212988-c16ed05e/,2010,102000
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1099893130-ca354014/,2012,102000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1102430341-a01fa7ec/,1998,300000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102873047-d9f1e43e/,2008,150450
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1102844979-3ff5ffbc/,1996,320000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1098009586-f6837b3b/,2011,60000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1074559501-73a3331f/,2002,220000
Opel Zafira B,https://auto.ru/cars/used/sale/opel/zafira/1103088319-e08a96b1/,2007,153445
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103216812-dd7d4708/,2007,220000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1094110614-cff4098c/,2008,150000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103079176-b28fa344/,2013,124937
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103079177-4e0a73ed/,2012,190380
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102711180-449c20c8/,2009,193000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103073487-80036ba5/,2010,204161
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103072865-3b5886da/,2008,190655
Opel Vectra A,https://auto.ru/cars/used/sale/opel/vectra/1103418257-a9fa398b/,1988,200000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103063874-27d4392a/,2014,36800
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1092794716-a34c866c/,2007,165000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103060569-f23f0ee5/,2011,129495
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102188818-a1b27d37/,2008,230000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103045507-a7e8c9cb/,2011,166875
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1103418128-d555f5a5/,1998,350000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103042397-d1bbc0a3/,2012,169702
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103039818-e4430ee1/,2014,147000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103210298-037cec5d/,2008,123456
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1103037558-bcc96673/,2014,86928
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103037961-bd7b94ba/,2009,161969
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103417796-bec8cbef/,2010,165000
Opel Meriva A Рестайлинг,https://auto.ru/cars/used/sale/opel/meriva/1102765741-8fac337d/,2008,155000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103020781-ca1dfad7/,2015,85000
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1103022762-d74438e6/,2012,152282
Opel Corsa B,https://auto.ru/cars/used/sale/opel/corsa/1103021808-a3122843/,2000,253000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103017301-ff47fbdf/,2013,52000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103015422-7172c281/,2012,105200
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103416927-b0bf9d75/,2013,118000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103416369-6db3ceec/,2012,175000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1103372030-6236de26/,1998,230410
Opel Astra OPC H,https://auto.ru/cars/used/sale/opel/astra_opc/1103248057-96cdd897/,2007,106000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103415777-fc9b1c72/,2014,109646
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103335978-e588c61f/,2009,170000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1103415818-468cb2e7/,2002,231000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1103415219-c2c10652/,1997,315352
Opel Insignia I Рестайлинг Country Tourer,https://auto.ru/cars/used/sale/opel/insignia/1102484925-288463ae/,2014,144000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103290357-60298307/,2007,227000
Opel Zafira A Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103334362-9ae3f24f/,2004,300000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103414462-e8411d63/,2008,145300
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103155898-0a029b39/,2008,181000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103211206-0910743b/,2014,114396
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103413271-3835cba5/,2006,171000
Opel Antara I,https://auto.ru/cars/used/sale/opel/antara/1103413602-6e970d9d/,2008,190000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1103413866-deaf62c3/,1998,208067
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103412962-029a8977/,2013,17000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102969241-181e98d3/,2008,179528
Opel Antara I,https://auto.ru/cars/used/sale/opel/antara/1102959080-e8e92c5a/,2010,229314
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103413065-efc45ea6/,2010,282000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1103412942-fdadefca/,2013,115000
Opel Astra K,https://auto.ru/cars/used/sale/opel/astra/1103202787-6d544b49/,2017,149840
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103329109-f7b564db/,2013,157000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103412031-d2bc4939/,2008,144010
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1103381838-cd745c26/,2014,80000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103411311-5837d3d2/,2012,90000
Opel Frontera B Рестайлинг,https://auto.ru/cars/used/sale/opel/frontera/1103382048-47c89a34/,2002,182000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103296399-477d8512/,2010,212500
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1103181484-9bebf34e/,2012,226000
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1102946784-2218a515/,2012,74774
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1103045199-ee534885/,2014,54000
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1103136119-9cf3eb40/,2013,93500
Opel Combo C Рестайлинг,https://auto.ru/cars/used/sale/opel/combo/1103034434-0ef95213/,2008,136000
Opel Zafira B,https://auto.ru/cars/used/sale/opel/zafira/1103410223-918e759a/,2008,134373
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103035248-861159a4/,2012,194000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1102948765-d6de7d38/,2006,233983
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102364404-05364282/,2011,140000
Opel Astra OPC J,https://auto.ru/cars/used/sale/opel/astra_opc/1103363864-a8f6ff38/,2013,113000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103293410-151ed322/,2010,180000
Opel Astra OPC J,https://auto.ru/cars/used/sale/opel/astra_opc/1102920047-2b3d5c51/,2013,78200
Opel Vectra C Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1103192397-8dcea8f2/,2008,205500
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103118189-6c3666b5/,2011,143000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103010619-ffd92831/,2013,41000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103332416-f50b49be/,2012,105476
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103307499-24b98fab/,2013,146000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103153251-dc82e8b2/,2008,126000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1103334614-0f6ee314/,1999,130000
Opel Corsa C,https://auto.ru/cars/used/sale/opel/corsa/1103021565-4a38be5f/,2002,178500
Opel Zafira A Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103357034-ef435994/,2003,231000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102951221-19aaf2b7/,2010,142000
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1103313343-fe9b7388/,2014,93000
Opel Vectra B Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1103367180-772e252f/,2001,300000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102957547-7a0b4f41/,2008,326686
Opel Combo C Рестайлинг,https://auto.ru/cars/used/sale/opel/combo/1103343075-2284dda6/,2008,319500
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103106263-6bafe325/,2008,298000
Opel Zafira C,https://auto.ru/cars/used/sale/opel/zafira/1036400812-c8417e/,2014,188000
Opel Astra F,https://auto.ru/cars/used/sale/opel/astra/1102943253-5784ea18/,1993,238563
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103410073-a2374138/,2008,192567
Opel Vectra C,https://auto.ru/cars/used/sale/opel/vectra/1103097859-0e4acff0/,2004,221100
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1102968579-960bbe63/,1998,317240
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103103658-352ef250/,2013,56000
Opel Calibra,https://auto.ru/cars/used/sale/opel/calibra/1103403148-3e895ec4/,1990,223621
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103407221-b49d49db/,2014,125450
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103167830-44016a42/,2008,245000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103231986-0ed6b9bb/,2013,87500
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103287653-61e360f6/,2008,189000
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1103256512-03edaeae/,2014,77500
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1102981325-39745696/,2008,180251
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103251745-6687a1cd/,2013,178000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103364050-76de6abe/,2013,142000
Opel Zafira C,https://auto.ru/cars/used/sale/opel/zafira/1103294880-3d636dce/,2012,147500
Opel Insignia I Рестайлинг Country Tourer,https://auto.ru/cars/used/sale/opel/insignia/1102374428-5f197852/,2014,153000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1103356524-d9a88011/,1999,230000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1103391173-a660b5d5/,2013,169000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1103409225-6c4d335c/,2003,148000
Opel Tigra A,https://auto.ru/cars/used/sale/opel/tigra/1103335800-7109f609/,1999,278000
Opel Tigra A,https://auto.ru/cars/used/sale/opel/tigra/1103370011-7f0d1930/,1998,157017
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103391819-9cb49e84/,2010,71000
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1103201147-3a98a47b/,2015,198000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103395599-cd178d4f/,2013,54000
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1103311639-fa2058b7/,2013,43665
Opel Zafira C,https://auto.ru/cars/used/sale/opel/zafira/1103132826-b0e64c53/,2013,107359
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1103057666-3d2deaee/,2003,400000
Opel Astra F,https://auto.ru/cars/used/sale/opel/astra/1100629086-350ef9c0/,1993,290000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1103141147-d9d53d26/,2012,84000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103385334-df78adfc/,2012,137000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1090704816-d58ba0ae/,2014,25000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103299218-65eb0412/,2012,197000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103309409-616e520f/,2013,110000
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1102552528-83304c74/,2015,122000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103407371-70c0641c/,2014,124500
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103168526-a4b5b5bd/,2008,186000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103247744-3ad22080/,2008,154270
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103055059-14eae794/,2014,74400
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103363111-d21a6911/,2008,198000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103406178-178ac327/,2014,50528
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103353001-4694af1b/,2011,282000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103394356-b79bd234/,2011,80800
Opel Meriva B Рестайлинг,https://auto.ru/cars/used/sale/opel/meriva/1103349659-fd384a27/,2015,65000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1092192814-44487889/,2013,104500
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1103248477-fb565e29/,2015,31000
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1103121176-79ecaa1b/,2012,130000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1103219120-686e0817/,2009,258000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103058366-faa6077b/,2013,153830
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103404638-5600341a/,2013,159800
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103283114-c037bc51/,2011,120000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1103356237-16dfdf24/,2005,190000
Opel Insignia I Рестайлинг,https://auto.ru/cars/used/sale/opel/insignia/1103373920-298f902f/,2013,106801
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103173286-d4c557dc/,2006,168000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1103359801-ac381e6e/,2013,218000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103361997-4c4a75cd/,2012,165000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103015062-8c52434b/,2009,171000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102975655-1e191bf5/,2012,100000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103132564-ca5dd073/,2013,186000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103112614-9e94902c/,2014,98000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103104125-59bb9f3a/,2015,114000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1103163136-9a78ace0/,1997,320000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103321641-0e2e37ae/,2014,69932
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1103283496-154e1dd0/,2013,148217
